0.48387,0.92785
1.1658,1.9517
1.2466,2.5532
0.69502,0.9954
-1.9865,-5.9271
0.78417,2.4733
1.0476,2.4831
1.6481,1.3762
2.8125,0.93615
-3.9277,-5.1699
1.8769,2.3063
-1.7563,-5.4717
-3.5895,-5.1142
-1.5085,-4.6305
0.59458,2.5715
1.8457,2.4094
0.65276,2.5394
-1.5183,1.1641
-3.806,-5.6186
-2.3195,2.4128
-4.1126,-4.1999
-1.4234,1.5899
-2.0431,-4.5733
-4.3631,-5.4723
-2.3194,-4.724
-2.5622,-4.0158
0.66465,1.6031
0.12372,0.89982
-0.018461,2.778
-3.1433,-4.0069
-3.3415,-4.3318
1.0575,2.1238
0.06806,2.7097
0.10832,3.0684
1.8621,1.1959
-0.94219,-5.065
2.1064,2.4547
4.4459,1.991
1.4277,2.6465
-3.3745,-5.6201
-3.1902,-4.7759
1.0825,2.7833
-3.9387,-5.4661
0.18805,2.5802
-3.8135,-5.3321
-3.5836,-4.0752
-1.2905,-3.553
0.72393,1.4219
-3.3904,-4.4042
0.92854,1.9106
-1.483,2.1868
0.63604,4.2334
-3.6901,-2.9467
2.06,2.8673
0.19282,3.6409
1.699,2.2931
2.4021,2.1498
2.5233,2.4336
-3.4482,-6.5293
2.0986,1.6268
-2.1959,2.8779
0.20185,1.8885
2.2749,1.0287
1.5582,2.6158
-2.2856,-4.9773
1.0069,0.89088
1.6179,0.69592
2.5982,2.2039
1.2175,1.3276
-0.072861,1.356
-4.3157,-4.9047
-2.3729,-3.3855
-4.3313,-4.4987
0.74521,1.8855
0.70614,1.6543
-3.1308,-5.3238
-4.8269,-4.4458
-2.4641,-4.3576
2.2682,1.8425
-2.3071,-4.8174
1.5831,2.1924
1.7743,1.1737
-3.6875,-7.0275
1.2091,1.1343
0.48768,0.51544
-2.6824,-3.9769
-2.8372,-8.4915
-1.8409,-4.8905
-2.8716,-6.5513
-1.9605,-5.3551
-3.1168,-3.6014
1.0865,1.7241
-3.6483,-5.5135
-3.038,-3.0828
1.3065,2.4697
-0.97724,1.5034
-3.1993,-4.2216
1.253,2.3545
-2.1183,-5.2465
-3.0561,-5.9035
2.3118,2.3821
0.84418,2.7006
-3.8412,-5.4959
3.2237,2.6996
-3.1548,-4.6255
-1.8114,-7.3705
-3.4149,-4.3849
1.7927,1.5129
0.40554,1.3941
0.78229,2.0342
-3.6586,-4.7205
-2.016,-4.1811
-2.8988,-2.9525
0.61081,1.5299
-3.3627,-5.3237
1.341,3.0272
2.0673,2.9757
-3.7388,-5.9805
0.58718,2.0673
-4.4798,-3.8204
-2.8466,-4.1054
-3.317,-5.1429
-2.6811,-5.5935
1.6483,1.698
-4.4565,-4.7511
-1.6782,-6.1298
-2.5128,-4.9339
3.4824,2.3612
2.3173,1.5359
2.1671,1.9116
-4.5666,-5.6379
-1.9429,-5.8193
-3.5876,-4.032
-0.15231,1.6249
0.24452,2.0747
1.343,2.7979
-2.6978,-4.9697
0.85766,2.525
-1.2982,2.8086
-2.7805,-3.6489
-1.1417,1.3532
-3.8782,-6.0864
2.4513,2.1271
-0.072154,1.3047
-5.8614,-4.7597
3.9392,2.2721
-2.1424,2.2303
1.6346,2.9166
-2.4644,-6.0462
1.0009,2.7773
-0.069484,2.4619
1.5718,1.6429
-0.12268,1.6634
-3.342,-4.3813
2.2159,0.54933
-3.5979,-3.695
-2.5811,-3.9765
1.0946,1.683
-3.6897,-7.1154
-2.3288,-4.3183
-1.3184,0.90314
-2.8491,-4.9913
-2.4291,2.6575
-3.9913,-4.6657
0.5986,2.6378
2.6204,2.0978
-2.1632,-5.5474
1.2562,1.7324
-2.5255,-6.651
1.0767,2.1012
1.9726,3.1349
-0.97058,2.954
-1.7478,-4.1072
3.0158,1.6829
-0.2641,2.1191
-3.8926,-5.5071
1.0534,1.2077
0.48584,2.2834
-3.8953,-5.3298
-2.6867,-4.8316
1.2115,2.5226
-1.75,2.6364
3.1551,0.91727
1.7719,2.3568
3.8425,1.3889
-2.333,-2.4633
-2.1719,-2.7064
-2.9935,-6.3187
3.0035,1.7337
-3.2359,-5.4741
1.0162,2.5572
-0.32802,2.2109
-1.4592,1.8842
1.024,2.429
1.3099,3.1558
2.479,1.5591
-0.34489,1.0453
2.124,1.1782
1.101,1.3323
-0.094159,1.5254
-2.3472,-4.0126
-1.0355,-7.073
-2.1154,-3.756
2.0948,2.4078
1.3757,0.52514
0.66751,2.1669
-2.9155,-5.3152
-3.5745,-3.6007
-2.5002,-5.8799
3.6549,1.4496
1.8616,2.7775
-3.4841,-5.9225
-2.7616,-2.6856
0.84405,1.395
1.3924,2.0053
1.1231,1.337
1.2455,1.5181
-2.2218,-4.412
1.6415,1.8161
-2.0757,-5.3098
0.1465,1.8382
-2.4119,-6.033
-0.12716,1.6289
1.51,2.7978
3.6659,2.389
-1.6221,-3.8966
-1.1488,-4.6579
0.56609,3.3118
-4.8977,-7.264
-0.43221,1.8039
-4.7787,-5.9033
-3.9226,-2.03
-4.9979,-5.0118
0.66265,2.7542
0.3155,0.51561
0.53706,2.4515
1.6725,2.2627
0.81615,1.7354
-3.3571,-6.9995
-3.3364,-5.888
0.15946,2.4917
0.37242,2.6206
-0.87034,2.7309
-0.21555,2.2968
-0.99829,2.425
0.27029,1.5234
-2.7496,-5.4199
-2.7138,-4.3054
-3.6862,-5.1628
-0.53456,1.2256
-7.327e-05,1.8108
-3.8133,-4.8984
-2.2066,-5.0179
-3.3819,-5.9603
-4.3712,-3.8272
0.5734,2.1319
-2.9897,-5.3653
-0.69768,2.6724
0.97262,1.441
1.4814,1.6539
-2.7959,-5.4634
-0.36221,4.1033
2.5753,1.5598
-3.411,-4.805
-2.3364,-5.0669
-2.7742,-5.5215
-3.2128,-4.8729
-1.2431,3.3579
-3.044,-2.887
-2.5418,-4.4587
-3.4414,-5.6551
0.44592,2.6796
-4.0549,-5.8695
-3.1556,-5.2389
-1.0997,1.6056
-2.8709,-6.576
0.51262,1.9247
-2.4906,-3.1742
-0.8723,1.8479
0.18706,2.3348
-0.047517,2.9657
-0.67585,0.8419
-1.9202,3.431
-3.0301,-4.7957
-3.4574,-6.1634
-2.4037,-4.8794
1.7991,2.55
-3.1135,-6.4435
-2.193,-4.4177
-3.0898,-5.1815
3.8286,1.6119
4.1443,1.9109
-3.0063,-4.958
0.30396,2.2118
0.93494,2.2094
-3.0919,-4.6382
-3.9212,-4.1463
-3.927,-5.8098
-3.9612,-6.4671
0.34133,2.8491
1.1074,2.7709
-1.2152,-5.1039
-0.29934,1.7464
-3.2002,-5.8229
-2.0596,-4.575
-2.6508,-6.8547
-1.1407,-4.1414
-2.0729,-4.6936
-4.227,-6.1116
-1.7145,1.9081
0.94846,2.5188
-3.3272,-5.3172
