283,34,25,14
284,67,89,10
285,18,14,14
286,25,18,14
287,28,29,14
288,34,27,8
289,40,54,2
290,40,96,10
291,35,83,0
292,48,65,2
293,11,52,6
294,64,76,10
295,37,75,2
296,45,10,16
297,15,92,0
298,10,47,6
299,37,99,10
300,47,15,16
301,93,79,1
302,29,64,6
303,79,1,3
304,25,89,0
305,58,33,8
306,0,89,0
307,70,17,3
308,46,38,8
309,43,38,8
310,36,21,16
311,19,96,0
312,47,88,10
313,59,87,10
314,35,35,8
315,12,84,0
316,89,84,1
317,34,67,2
318,19,15,14
319,45,76,2
320,61,25,8
321,19,31,14
322,3,98,0
323,98,39,7
324,4,3,14
325,79,65,11
326,91,7,3
327,24,65,6
328,21,54,6
329,6,50,6
330,3,32,14
331,32,41,8
332,54,77,10
333,17,0,14
334,89,65,11
335,47,22,16
336,79,17,3
337,16,48,6
338,62,29,8
339,39,8,16
340,3,57,6
341,61,52,8
342,66,21,3
343,57,96,10
344,55,30,8
345,94,55,11
346,21,12,14
347,93,27,7
348,32,44,8
349,91,98,1
350,52,56,2
351,70,3,3
352,39,14,16
353,99,66,11
354,35,21,16
355,43,52,2
356,86,19,3
357,50,10,16
358,23,69,6
359,5,43,6
360,11,31,14
361,92,16,3
362,99,71,11
363,39,70,2
364,36,91,10
365,57,33,8
366,28,77,0
367,10,83,0
368,76,89,1
369,91,34,7
370,11,4,14
371,26,91,0
372,90,22,3
373,64,90,10
374,84,13,3
375,41,27,8
376,79,84,1
377,37,70,2
378,61,81,10
379,65,2,16
380,32,32,8
381,54,59,2
382,47,77,2
383,62,10,16
384,19,50,6
385,77,41,7
386,36,20,16
387,99,12,3
388,59,56,2
389,90,52,11
390,48,14,16
391,44,18,16
392,50,1,16
393,95,21,3
394,31,1,16
395,45,61,2
396,57,10,16
397,28,5,14
398,73,37,7
399,69,96,10
400,3,21,14
401,75,18,3
402,0,89,0
403,62,54,2
404,63,43,8
405,89,50,7
406,35,15,16
407,64,94,10
408,63,58,2
409,52,92,10
410,16,14,14
411,20,60,6
412,50,68,2
413,41,47,8
414,96,87,1
415,1,34,14
416,28,71,0
417,48,75,2
418,53,71,2
419,29,93,0
420,19,71,0
421,20,64,6
422,79,30,7
423,10,80,0
424,13,42,6
425,38,82,10
426,44,28,8
427,93,75,1
428,80,0,3
429,96,47,7
430,70,87,1
431,43,33,8
432,52,61,2
433,24,0,14
434,80,78,1
435,57,23,16
436,98,14,3
437,45,62,2
438,9,10,14
439,49,18,16
440,90,55,11
441,43,55,2
442,85,34,7
443,75,21,3
444,51,26,8
445,51,59,2
446,83,14,3
447,37,79,2
448,98,0,3
449,37,85,10
450,78,84,1
451,42,15,16
452,60,67,2
453,40,7,16
454,66,28,8
455,62,63,2
456,69,90,10
457,23,78,0
458,13,61,6
459,10,40,6
460,78,0,3
461,94,7,3
462,56,51,8
463,86,31,7
464,44,39,8
465,76,84,1
466,52,8,16
467,14,54,6
468,19,28,14
469,71,70,11
470,63,47,8
471,24,43,6
472,54,8,16
473,81,52,11
474,88,63,11
475,59,19,16
476,79,56,11
477,61,87,10
478,53,99,10
479,88,44,7
480,80,66,11
481,83,74,11
482,36,9,16
483,67,34,8
484,39,84,10
485,51,49,8
486,66,67,11
487,10,89,0
488,27,73,0
489,81,95,1
490,36,74,2
491,35,31,8
492,72,28,7
493,98,70,11
494,87,97,1
495,89,46,7
496,90,11,3
497,12,63,6
498,12,81,0
499,51,30,8
500,21,13,14
501,28,50,6
502,0,59,6
503,54,92,10
504,94,30,7
505,32,59,2
506,77,79,1
507,32,72,2
508,83,81,1
509,53,22,16
510,21,56,6
511,18,91,0
512,0,96,0
513,20,4,14
514,99,29,7
515,44,75,2
516,70,16,3
517,99,80,1
518,18,88,0
519,52,28,8
520,0,62,6
521,40,49,8
522,85,83,1
523,15,59,6
524,78,59,11
525,61,82,10
526,48,54,2
527,40,81,10
528,70,28,7
529,51,44,8
530,69,95,10
531,69,10,3
532,72,23,3
533,25,19,14
534,50,31,8
535,43,46,8
536,69,70,11
537,94,10,3
538,92,64,11
539,24,61,6
540,19,20,14
541,62,61,2
542,25,34,14
543,49,90,10
544,22,60,6
545,93,28,7
546,22,81,0
547,66,68,11
548,23,22,14
549,39,17,16
550,93,64,11
551,78,56,11
552,71,41,7
553,55,36,8
554,89,28,7
555,20,2,14
556,12,16,14
557,47,46,8
558,51,72,2
559,11,23,14
560,36,5,16
561,7,33,14
562,66,53,11
563,12,25,14
564,40,53,2
565,57,33,8
566,95,39,7
567,51,58,2
568,94,60,11
569,38,29,8
570,75,98,1
571,92,33,7
572,62,76,10
573,36,46,8
574,73,64,11
575,84,92,1
576,19,42,6
577,28,59,6
578,62,45,8
579,16,27,14
580,72,48,7
581,0,70,6
582,98,92,1
583,45,28,8
584,0,43,6
585,92,63,11
586,83,72,11
587,1,9,14
588,21,86,0
589,13,69,6
590,31,57,6
591,19,86,0
592,56,16,16
593,54,54,2
594,14,15,14
595,37,66,2
596,97,77,1
597,60,12,16
598,91,31,7
599,74,63,11
600,77,24,3
601,84,33,7
602,50,27,8
603,99,29,7
604,9,44,6
605,64,51,8
606,12,79,0
607,34,7,16
608,83,0,3
609,59,10,16
610,53,91,10
611,21,25,14
612,53,29,8
613,96,53,11
614,61,58,2
615,91,63,11
616,20,68,6
617,87,26,7
618,72,19,3
619,41,4,16
620,51,92,10
621,45,70,2
622,74,62,11
623,76,17,3
624,26,13,14
625,44,71,2
626,79,35,7
627,29,88,0
628,48,78,10
629,17,23,14
630,38,8,16
631,29,26,14
632,68,6,3
633,99,55,11
634,29,76,0
635,88,96,1
636,19,64,6
637,37,16,16
638,18,91,0
639,83,98,1
640,20,48,6
641,61,51,8
642,18,77,0
643,46,61,2
644,78,28,7
645,63,35,8
646,6,8,14
647,68,79,10
648,19,23,14
649,77,92,1
650,53,78,10
651,53,95,10
652,71,75,11
653,4,62,6
654,32,19,14
655,31,35,8
656,68,68,11
657,10,34,14
658,70,78,1
659,65,45,8
660,79,75,11
661,27,87,0
662,63,37,8
663,66,34,8
664,83,75,11
665,84,55,11
666,56,99,10
667,64,93,10
668,86,33,7
669,24,47,6
670,94,30,7
671,67,65,11
672,10,82,0
673,5,14,14
674,52,41,8
675,85,91,1
676,6,60,6
677,60,12,16
678,3,30,14
679,85,0,3
680,85,67,11
681,84,88,1
682,0,86,0
683,0,95,0
684,99,2,3
685,28,83,0
686,17,36,14
687,2,89,0
688,78,25,3
689,89,22,3
690,95,5,3
691,19,91,0
692,21,74,0
693,14,62,6
694,6,83,0
695,26,19,14
696,1,30,14
697,44,75,2
698,58,62,2
699,31,36,8
700,20,8,14
701,24,47,6
702,8,11,14
703,97,0,3
704,14,96,0
705,99,45,7
706,33,62,2
707,39,54,2
708,21,86,0
709,36,10,16
710,62,73,2
711,93,35,7
712,88,71,11
713,38,21,16
714,91,13,3
715,60,57,2
716,92,43,7
717,75,68,11
718,13,15,14
719,36,91,10
720,47,69,2
721,32,34,8
722,28,43,6
723,79,6,3
724,54,7,16
725,37,3,16
726,21,47,6
727,34,49,8
728,16,59,6
729,38,50,8
730,83,86,1
731,96,85,1
732,24,22,14
733,63,81,10
734,12,51,6
735,2,95,0
736,36,54,2
737,8,80,0
738,31,30,14
739,95,14,3
740,12,36,14
741,37,9,16
742,85,19,3
743,81,10,3
744,8,9,14
745,39,67,2
746,19,66,6
747,99,20,3
748,15,77,0
749,22,42,6
750,80,81,1
751,85,30,7
752,25,36,14
753,94,45,7
754,2,33,14
755,80,56,11
756,34,17,16
757,81,81,1
758,58,5,16
759,92,60,11
760,51,1,16
761,42,44,8
762,35,55,2
763,72,43,7
764,22,13,14
765,41,81,10
766,79,18,3
767,60,29,8
768,55,82,10
769,64,32,8
770,13,95,0
771,28,4,14
772,55,11,16
773,81,10,3
774,4,51,6
775,16,61,6
776,64,5,16
777,22,13,14
778,43,36,8
779,18,94,0
780,88,43,7
781,39,2,16
782,43,70,2
783,19,12,14
784,17,32,14
785,82,97,1
786,59,73,2
787,90,19,3
788,10,11,14
789,15,78,0
790,42,45,8
791,70,62,11
792,8,83,0
793,99,9,3
794,13,50,6
795,51,65,2
796,2,17,14
797,53,99,10
798,16,84,0
799,69,42,7
800,3,15,14
801,29,57,6
802,82,64,11
803,52,54,2
804,26,27,14
805,55,59,2
806,52,86,10
807,22,29,14
808,86,49,7
809,79,98,1
810,90,3,3
811,86,43,7
812,27,85,0
813,98,87,1
814,17,31,14
815,76,61,11
816,63,14,16
817,83,32,7
818,22,11,14
819,91,71,11
820,42,33,8
821,53,30,8
822,80,4,3
823,15,87,0
824,10,81,0
825,58,86,10
826,33,40,8
827,59,36,8
828,62,38,8
829,54,26,8
830,26,12,14
831,95,21,3
832,77,41,7
833,58,54,2
834,20,97,0
835,27,51,6
836,62,32,8
837,37,4,16
838,57,5,16
839,7,43,6
840,58,39,8
841,43,97,10
842,81,65,11
843,57,5,16
844,17,12,14
845,24,84,0
846,59,99,10
847,16,40,6
848,51,46,8
849,22,93,0
850,15,49,6
851,61,49,8
852,31,96,0
853,23,96,0
854,44,50,8
855,38,31,8
856,59,35,8
857,65,1,16
858,87,37,7
859,48,20,16
860,24,94,0
861,75,3,3
862,89,86,1
863,45,43,8
864,57,32,8
865,61,78,10
866,4,2,14
867,31,20,14
868,86,30,7
869,43,67,2
870,48,44,8
871,17,49,6
872,25,73,0
873,63,16,16
874,80,48,7
875,79,57,11
876,14,5,14
877,89,7,3
878,5,27,14
879,14,15,14
880,8,97,0
881,49,95,10
882,29,26,14
883,66,98,10
884,85,62,11
885,18,53,6
886,79,3,3
887,83,23,3
888,59,21,16
889,74,34,7
890,75,2,3
891,36,79,2
892,15,50,6
893,13,50,6
894,92,48,7
895,83,81,1
896,47,8,16
897,6,78,0
898,6,67,6
899,14,10,14
900,70,58,11
901,17,46,6
902,4,56,6
903,63,37,8
904,98,34,7
905,56,8,16
906,12,13,14
907,80,24,3
908,4,13,14
909,73,62,11
910,79,77,1
911,69,47,7
912,31,53,6
913,33,39,8
914,20,94,0
915,97,24,7
916,71,58,11
917,20,48,6
918,18,1,14
919,17,92,0
920,13,80,0
921,56,40,8
922,94,68,11
923,70,63,11
924,49,34,8
925,25,71,0
926,91,50,7
927,17,10,14
928,54,25,8
929,1,94,0
930,92,34,7
931,70,46,7
932,87,21,3
933,65,89,10
934,71,65,11
935,60,10,16
936,75,9,3
937,94,23,3
938,34,74,2
939,14,94,0
940,23,75,0
941,77,57,11
942,27,22,14
943,74,72,11
944,39,39,8
945,83,17,3
946,30,90,0
947,6,96,0
948,12,95,0
949,38,16,16
950,21,84,0
951,27,78,0
952,60,72,2
953,87,35,7
954,81,26,7
955,94,30,7
956,95,58,11
957,19,12,14
958,43,12,16
959,6,28,14
960,93,26,7
961,26,26,14
962,33,81,0
963,96,92,1
964,61,9,16
965,77,24,3
966,22,40,6
967,52,15,16
968,80,92,1
969,51,52,2
970,73,77,1
971,17,26,14
972,65,61,11
973,39,49,8
974,7,19,14
975,30,76,0
976,25,81,0
977,27,59,6
978,97,93,1
979,25,29,14
980,22,48,6
981,53,79,10
982,68,27,7
983,24,31,14
984,77,6,3
985,0,72,0
986,1,30,14
987,98,77,1
988,49,94,10
989,27,52,6
990,59,77,10
991,70,51,11
992,24,84,0
993,20,15,14
994,19,77,0
995,95,95,1
996,64,0,16
997,18,17,14
998,23,17,14
999,54,68,2
1000,87,75,11
1001,13,22,14
1002,57,16,16
1003,82,42,7
1004,62,8,16
1005,40,5,16
1006,70,6,3
1007,1,19,14
1008,20,62,6
1009,17,35,14
1010,52,94,10
1011,35,10,16
1012,31,63,2
1013,51,47,8
1014,51,10,16
1015,49,47,8
1016,34,48,8
1017,23,88,0
1018,71,32,7
1019,59,56,2
1020,45,2,16
1021,23,89,0
1022,19,94,0
1023,86,7,3
1024,92,0,3
1025,46,1,16
1026,65,44,8
1027,56,74,2
1028,17,75,0
1029,95,66,11
1030,64,91,10
1031,91,40,7
1032,56,59,2
1033,97,97,1
1034,9,63,6
1035,22,85,0
1036,99,19,3
1037,20,92,0
1038,48,53,2
1039,76,76,11
1040,33,97,0
1041,93,3,3
1042,8,74,0
1043,66,3,16
1044,30,81,0
1045,86,25,7
1046,69,25,3
1047,58,85,10
1048,99,21,3
1049,14,60,6
1050,56,72,2
1051,53,53,2
1052,75,81,1
1053,55,62,2
1054,48,45,8
1055,52,70,2
1056,31,0,16
1057,63,47,8
1058,19,70,6
1059,1,59,6
1060,82,79,1
1061,96,29,7
1062,1,56,6
1063,30,81,0
1064,20,62,6
1065,51,45,8
1066,70,54,11
1067,57,93,10
1068,15,8,14
1069,61,66,2
1070,73,78,1
1071,86,30,7
1072,52,26,8
1073,79,10,3
1074,32,51,6
1075,72,1,3
1076,87,79,1
1077,8,37,6
1078,36,2,16
1079,78,23,3
1080,88,74,11
1081,9,96,0
1082,23,62,6
1083,23,46,6
1084,79,55,11
1085,74,22,3
1086,31,57,6
1087,71,79,1
1088,94,27,7
1089,56,36,8
1090,16,47,6
1091,13,84,0
1092,57,60,2
1093,57,0,16
1094,36,13,16
1095,33,75,2
1096,10,62,6
1097,66,6,16
1098,8,7,14
1099,73,37,7
1100,96,55,11
1101,24,66,6
1102,8,33,14
1103,61,57,2
1104,71,76,11
1105,14,14,14
1106,89,35,7
1107,59,38,8
1108,94,60,11
1109,27,43,6
1110,42,55,2
1111,21,11,14
1112,80,12,3
1113,9,90,0
1114,83,45,7
1115,38,34,8
1116,38,64,2
1117,81,40,7
1118,50,18,16
1119,75,98,1
1120,74,87,1
1121,42,88,10
1122,20,82,0
1123,5,34,14
1124,20,46,6
1125,3,20,14
1126,50,75,2
1127,62,42,8
1128,70,38,7
1129,42,15,16
1130,35,77,2
1131,34,67,2
1132,74,80,1
1133,90,96,1
1134,6,81,0
1135,43,72,2
1136,55,38,8
1137,75,20,3
1138,75,86,1
1139,97,5,3
1140,37,95,10
1141,83,95,1
1142,76,83,1
1143,82,27,7
1144,51,99,10
1145,5,51,6
1146,77,6,3
1147,90,95,1
1148,96,61,11
1149,31,25,14
1150,6,79,0
1151,70,24,3
1152,57,22,16
1153,53,73,2
1154,80,3,3
1155,83,34,7
1156,82,57,11
1157,63,41,8
1158,37,29,8
1159,87,86,1
1160,51,94,10
1161,22,30,14
1162,30,54,6
1163,6,19,14
1164,17,83,0
1165,39,13,16
1166,92,39,7
1167,44,68,2
1168,83,29,7
1169,65,5,16
1170,87,40,7
1171,87,97,1
1172,79,68,11
1173,63,0,16
1174,99,47,7
1175,1,88,0
1176,5,20,14
1177,44,72,2
1178,76,30,7
1179,19,69,6
1180,88,29,7
1181,52,32,8
1182,58,7,16
1183,81,62,11
1184,16,9,14
1185,45,48,8
1186,85,8,3
1187,13,67,6
1188,5,14,14
1189,54,35,8
1190,70,63,11
1191,79,58,11
1192,39,59,2
1193,45,23,16
1194,48,44,8
1195,77,37,7
1196,91,42,7
1197,98,77,1
1198,4,82,0
1199,56,75,2
1200,33,10,16
1201,92,70,11
1202,70,53,11
1203,53,28,8
1204,28,73,0
1205,82,71,11
1206,0,5,14
1207,55,21,16
1208,84,34,7
1209,47,28,8
1210,88,85,1
1211,8,58,6
1212,74,23,3
1213,61,72,2
1214,24,35,14
1215,89,56,11
1216,44,98,10
1217,47,95,10
1218,67,83,10
1219,76,43,7
1220,36,37,8
1221,46,62,2
1222,57,42,8
1223,96,3,3
1224,81,81,1
1225,94,88,1
1226,4,55,6
1227,87,83,1
1228,17,65,6
1229,93,56,11
1230,38,51,2
1231,87,90,1
1232,80,32,7
1233,26,29,14
1234,7,14,14
1235,17,25,14
1236,38,26,8
1237,45,57,2
1238,25,7,14
1239,79,51,11
1240,41,59,2
1241,81,65,11
1242,25,94,0
1243,93,64,11
1244,63,29,8
1245,1,72,0
1246,40,53,2
1247,29,32,14
1248,80,59,11
1249,74,40,7
1250,76,89,1
1251,4,18,14
1252,68,86,10
1253,66,62,11
1254,74,98,1
1255,21,27,14
1256,15,27,14
1257,41,9,16
1258,58,35,8
1259,65,61,11
1260,61,32,8
1261,72,19,3
1262,94,3,3
1263,54,31,8
1264,16,4,14
1265,83,74,11
1266,13,11,14
1267,44,8,16
1268,59,5,16
1269,72,92,1
1270,72,15,3
1271,29,13,14
1272,43,80,10
1273,9,5,14
1274,84,49,7
1275,11,9,14
1276,83,48,7
1277,85,7,3
1278,60,80,10
1279,89,63,11
1280,33,66,2
1281,85,0,3
1282,85,42,7
1283,74,91,1
1284,63,93,10
1285,3,98,0
1286,63,61,2
1287,91,77,1
1288,89,97,1
1289,29,12,14
1290,69,60,11
1291,31,65,2
1292,11,13,14
1293,96,50,7
1294,4,23,14
1295,88,22,3
1296,20,16,14
1297,65,77,10
1298,72,12,3
1299,80,76,11
1300,0,41,6
1301,18,75,0
1302,19,43,6
1303,63,81,10
1304,58,82,10
1305,67,52,11
1306,51,61,2
1307,95,17,3
1308,29,27,14
1309,91,86,1
1310,60,56,2
1311,92,1,3
1312,39,11,16
1313,84,70,11
1314,13,70,6
1315,8,85,0
1316,20,57,6
1317,45,97,10
1318,79,99,1
1319,2,83,0
1320,67,19,3
1321,69,37,7
1322,29,99,0
1323,18,18,14
1324,5,15,14
1325,37,15,16
1326,29,24,14
1327,15,66,6
1328,72,96,1
1329,60,78,10
1330,79,71,11
1331,24,45,6
1332,80,77,1
1333,58,54,2
1334,15,8,14
1335,21,8,14
1336,45,52,2
1337,95,11,3
1338,10,60,6
1339,82,10,3
1340,82,10,3
1341,1,60,6
1342,35,20,16
1343,84,6,3
1344,5,8,14
1345,77,24,3
1346,49,93,10
1347,44,16,16
1348,24,81,0
1349,61,85,10
1350,38,3,16
1351,7,22,14
1352,13,95,0
1353,51,83,10
1354,98,57,11
1355,0,56,6
1356,89,1,3
1357,99,10,3
1358,74,95,1
1359,28,91,0
1360,47,81,10
1361,93,20,3
1362,68,15,3
1363,76,24,3
1364,53,64,2
1365,87,95,1
1366,19,93,0
1367,6,5,14
1368,31,78,0
1369,49,30,8
1370,9,87,0
1371,32,74,2
1372,84,70,11
1373,53,11,16
1374,88,64,11
1375,38,88,10
1376,7,62,6
1377,58,16,16
1378,75,77,1
1379,92,77,1
1380,29,90,0
1381,60,51,8
1382,27,21,14
1383,39,40,8
1384,64,77,10
1385,36,5,16
1386,11,84,0
1387,55,75,2
1388,59,39,8
1389,49,99,10
1390,72,74,11
1391,90,66,11
1392,42,22,16
1393,21,60,6
1394,34,47,8
1395,93,17,3
1396,1,65,6
1397,48,74,2
1398,32,88,0
1399,65,58,11
1400,2,10,14
1401,19,10,14
1402,37,92,10
1403,36,48,8
1404,8,50,6
1405,33,19,14
1406,37,32,8
1407,94,93,1
1408,10,11,14
1409,5,58,6
1410,7,53,6
1411,74,64,11
1412,7,2,14
1413,14,69,6
1414,39,14,16
1415,87,95,1
1416,48,67,2
1417,13,67,6
1418,60,53,2
1419,70,83,1
1420,56,68,2
1421,26,0,14
1422,22,37,6
1423,99,71,11
1424,96,17,3
1425,41,58,2
1426,35,88,0
1427,71,73,11
1428,7,20,14
1429,92,93,1
1430,52,89,10
1431,13,28,14
1432,3,98,0
1433,17,50,6
1434,88,46,7
1435,43,65,2
1436,88,11,3
1437,66,43,8
1438,38,4,16
1439,67,57,11
1440,22,46,6
1441,31,3,16
1442,20,27,14
1443,64,51,8
1444,5,29,14
1445,42,16,16
1446,88,50,7
1447,85,2,3
1448,73,45,7
1449,97,15,3
1450,52,88,10
1451,86,28,7
1452,17,22,14
1453,23,26,14
1454,96,61,11
1455,79,84,1
1456,42,90,10
1457,97,28,7
1458,11,43,6
1459,44,52,2
1460,25,38,6
1461,72,87,1
1462,57,15,16
1463,27,61,6
1464,82,77,1
1465,44,28,8
1466,13,35,14
1467,1,39,6
1468,23,23,14
1469,64,91,10
1470,58,59,2
1471,43,48,8
1472,27,52,6
1473,33,8,16
1474,41,21,16
1475,99,69,11
1476,30,81,0
1477,76,13,3
1478,7,54,6
1479,98,69,11
1480,15,80,0
1481,47,27,8
1482,75,88,1
1483,86,64,11
1484,47,6,16
1485,38,27,8
1486,2,31,14
1487,79,57,11
1488,46,27,8
1489,40,38,8
1490,41,42,8
1491,2,65,6
1492,69,11,3
1493,8,2,14
1494,43,73,2
1495,80,36,7
1496,2,64,6
1497,70,1,3
1498,87,40,7
1499,8,55,6
1500,5,87,0
1501,14,1,14
1502,65,99,10
1503,59,57,2
1504,90,43,7
1505,82,82,1
1506,3,39,6
1507,84,61,11
1508,4,32,14
1509,27,84,0
1510,24,56,6
1511,14,7,14
1512,48,8,16
1513,4,87,0
1514,35,32,8
1515,36,57,2
1516,25,64,6
1517,54,28,8
1518,33,23,14
1519,30,44,6
1520,70,32,7
1521,4,85,0
1522,79,64,11
1523,55,26,8
1524,79,10,3
1525,20,90,0
1526,1,24,14
1527,49,67,2
1528,2,10,14
1529,4,63,6
1530,60,64,2
1531,28,27,14
1532,1,0,14
1533,82,44,7
1534,85,69,11
1535,23,55,6
1536,68,78,10
1537,27,69,6
1538,74,21,3
1539,37,57,2
1540,20,89,0
1541,12,42,6
1542,83,2,3
1543,41,52,2
1544,67,87,10
1545,88,7,3
1546,33,32,8
1547,81,3,3
1548,32,27,14
1549,50,85,10
1550,70,19,3
1551,23,65,6
1552,74,17,3
1553,18,93,0
1554,0,34,14
1555,91,57,11
1556,19,45,6
1557,93,12,3
1558,79,69,11
1559,18,30,14
1560,98,49,7
1561,57,90,10
1562,68,8,3
1563,26,72,0
1564,52,17,16
1565,93,11,3
1566,41,31,8
1567,7,68,6
1568,63,1,16
1569,22,37,6
1570,58,78,10
1571,46,94,10
1572,63,83,10
1573,10,84,0
1574,73,87,1
1575,32,69,2
1576,7,62,6
1577,84,48,7
1578,35,30,8
1579,98,94,1
1580,26,50,6
1581,34,15,16
1582,68,91,10
1583,99,71,11
1584,69,1,3
1585,96,10,3
1586,73,92,1
1587,11,28,14
1588,0,12,14
1589,79,39,7
1590,69,51,11
1591,14,64,6
1592,84,11,3
1593,44,91,10
1594,27,41,6
1595,99,97,1
1596,95,6,3
1597,91,11,3
1598,38,82,10
1599,53,18,16
1600,23,3,14
1601,80,8,3
1602,73,37,7
1603,80,99,1
1604,93,49,7
1605,43,18,16
1606,46,75,2
1607,75,81,1
1608,76,30,7
1609,35,28,8
1610,48,97,10
1611,62,61,2
1612,47,37,8
1613,14,95,0
1614,30,7,14
1615,56,25,8
1616,43,66,2
1617,15,50,6
1618,42,75,2
1619,23,65,6
1620,12,29,14
1621,80,73,11
1622,57,56,2
1623,23,53,6
1624,6,52,6
1625,76,62,11
1626,38,11,16
1627,66,94,10
1628,9,82,0
1629,96,9,3
1630,96,44,7
1631,35,65,2
1632,58,3,16
1633,3,4,14
1634,46,55,2
1635,50,75,2
1636,27,63,6
1637,52,11,16
1638,84,87,1
1639,16,77,0
1640,51,90,10
1641,83,20,3
1642,99,90,1
1643,42,11,16
1644,36,62,2
1645,60,69,2
1646,14,78,0
1647,66,57,11
1648,99,50,7
1649,19,98,0
1650,43,68,2
1651,76,1,3
1652,46,88,10
1653,20,81,0
1654,49,11,16
1655,47,44,8
1656,76,96,1
1657,78,56,11
1658,36,62,2
1659,39,39,8
1660,79,87,1
1661,66,0,16
1662,6,91,0
1663,56,98,10
1664,46,70,2
1665,33,1,16
1666,90,84,1
1667,58,27,8
1668,94,86,1
1669,97,89,1
1670,35,27,8
1671,68,0,3
1672,64,40,8
1673,88,10,3
1674,83,23,3
1675,31,23,14
1676,56,14,16
1677,12,69,6
1678,52,62,2
1679,81,35,7
1680,35,71,2
1681,24,70,6
1682,66,93,10
1683,28,26,14
1684,33,99,0
1685,3,26,14
1686,88,41,7
1687,89,19,3
1688,81,15,3
1689,23,98,0
1690,52,68,2
1691,61,89,10
1692,1,83,0
1693,93,20,3
1694,13,42,6
1695,26,50,6
1696,56,32,8
1697,6,92,0
