504,94,30,3
505,32,59,9
506,77,79,5
507,32,72,2
508,83,81,5
509,53,22,6
510,21,56,9
511,18,91,2
512,0,96,2
513,20,4,4
514,99,29,3
515,44,75,0
516,70,16,6
517,99,80,5
518,18,88,2
519,52,28,6
520,0,62,9
521,40,49,1
522,85,83,5
523,15,59,9
524,78,59,5
525,61,82,0
526,48,54,1
527,40,81,0
528,70,28,6
529,51,44,1
530,69,95,0
531,69,10,6
532,72,23,3
533,25,19,4
534,50,31,6
535,43,46,1
536,69,70,5
537,94,10,3
538,92,64,5
539,24,61,9
540,19,20,4
541,62,61,1
542,25,34,9
543,49,90,0
544,22,60,9
545,93,28,3
546,22,81,2
547,66,68,1
548,23,22,4
549,39,17,4
550,93,64,5
551,78,56,5
552,71,41,1
553,55,36,6
554,89,28,3
555,20,2,4
556,12,16,4
557,47,46,1
558,51,72,1
559,11,23,4
560,36,5,4
561,7,33,9
562,66,53,1
563,12,25,4
564,40,53,1
565,57,33,6
566,95,39,3
567,51,58,1
568,94,60,5
569,38,29,4
570,75,98,0
571,92,33,3
572,62,76,0
573,36,46,1
574,73,64,5
575,84,92,5
576,19,42,9
577,28,59,9
578,62,45,1
579,16,27,4
580,72,48,1
581,0,70,2
582,98,92,5
583,45,28,6
584,0,43,9
585,92,63,5
586,83,72,5
587,1,9,4
588,21,86,2
589,13,69,2
590,31,57,9
591,19,86,2
592,56,16,6
593,54,54,1
594,14,15,4
595,37,66,1
596,97,77,5
597,60,12,6
598,91,31,3
599,74,63,5
600,77,24,3
601,84,33,3
602,50,27,6
603,99,29,3
604,9,44,9
605,64,51,1
606,12,79,2
607,34,7,4
608,83,0,3
609,59,10,6
610,53,91,0
611,21,25,4
612,53,29,6
613,96,53,5
614,61,58,1
615,91,63,5
616,20,68,2
617,87,26,3
618,72,19,3
619,41,4,6
620,51,92,0
621,45,70,1
622,74,62,5
623,76,17,3
624,26,13,4
625,44,71,1
626,79,35,3
627,29,88,2
628,48,78,0
629,17,23,4
630,38,8,4
631,29,26,4
632,68,6,6
633,99,55,5
634,29,76,2
635,88,96,5
636,19,64,9
637,37,16,4
638,18,91,2
639,83,98,0
640,20,48,9
641,61,51,1
642,18,77,2
643,46,61,1
644,78,28,3
645,63,35,6
646,6,8,4
647,68,79,0
648,19,23,4
649,77,92,0
650,53,78,0
651,53,95,0
652,71,75,5
653,4,62,9
654,32,19,4
655,31,35,9
656,68,68,5
657,10,34,9
658,70,78,0
659,65,45,1
660,79,75,5
661,27,87,2
662,63,37,6
663,66,34,6
664,83,75,5
665,84,55,5
666,56,99,0
667,64,93,0
668,86,33,3
669,24,47,9
670,94,30,3
671,67,65,1
672,10,82,2
673,5,14,4
674,52,41,1
675,85,91,5
676,6,60,9
677,60,12,6
678,3,30,9
679,85,0,3
680,85,67,5
681,84,88,5
682,0,86,2
683,0,95,2
684,99,2,3
685,28,83,2
686,17,36,9
687,2,89,2
688,78,25,3
689,89,22,3
690,95,5,3
691,19,91,2
692,21,74,2
693,14,62,9
694,6,83,2
695,26,19,4
696,1,30,9
697,44,75,0
698,58,62,1
699,31,36,9
700,20,8,4
701,24,47,9
702,8,11,4
703,97,0,3
704,14,96,2
705,99,45,3
706,33,62,1
707,39,54,1
708,21,86,2
709,36,10,4
710,62,73,0
711,93,35,3
712,88,71,5
713,38,21,4
714,91,13,3
715,60,57,1
716,92,43,3
717,75,68,5
718,13,15,4
719,36,91,2
720,47,69,1
721,32,34,4
722,28,43,9
723,79,6,3
724,54,7,6
725,37,3,4
726,21,47,9
727,34,49,9
728,16,59,9
729,38,50,1
730,83,86,5
731,96,85,5
732,24,22,4
733,63,81,0
734,12,51,9
735,2,95,2
736,36,54,1
737,8,80,2
738,31,30,4
739,95,14,3
740,12,36,9
741,37,9,4
742,85,19,3
743,81,10,3
744,8,9,4
745,39,67,1
746,19,66,2
747,99,20,3
748,15,77,2
749,22,42,9
750,80,81,5
751,85,30,3
752,25,36,9
753,94,45,3
754,2,33,9
755,80,56,5
756,34,17,4
757,81,81,5
758,58,5,6
759,92,60,5
760,51,1,6
761,42,44,1
762,35,55,1
763,72,43,1
764,22,13,4
765,41,81,0
766,79,18,3
767,60,29,6
768,55,82,0
769,64,32,6
770,13,95,2
771,28,4,4
772,55,11,6
773,81,10,3
774,4,51,9
775,16,61,9
776,64,5,6
777,22,13,4
778,43,36,6
779,18,94,2
780,88,43,3
781,39,2,4
782,43,70,1
783,19,12,4
784,17,32,9
785,82,97,0
786,59,73,0
787,90,19,3
788,10,11,4
789,15,78,2
790,42,45,1
791,70,62,5
792,8,83,2
793,99,9,3
794,13,50,9
795,51,65,1
796,2,17,4
797,53,99,0
798,16,84,2
799,69,42,1
800,3,15,4
801,29,57,9
802,82,64,5
803,52,54,1
804,26,27,4
805,55,59,1
806,52,86,0
807,22,29,4
808,86,49,5
809,79,98,0
810,90,3,3
811,86,43,3
812,27,85,2
813,98,87,5
814,17,31,4
815,76,61,5
816,63,14,6
817,83,32,3
818,22,11,4
819,91,71,5
820,42,33,6
821,53,30,6
822,80,4,3
823,15,87,2
824,10,81,2
825,58,86,0
826,33,40,9
827,59,36,6
828,62,38,6
829,54,26,6
830,26,12,4
831,95,21,3
832,77,41,3
833,58,54,1
834,20,97,2
835,27,51,9
836,62,32,6
837,37,4,4
838,57,5,6
839,7,43,9
840,58,39,1
841,43,97,0
842,81,65,5
843,57,5,6
844,17,12,4
845,24,84,2
846,59,99,0
847,16,40,9
848,51,46,1
849,22,93,2
850,15,49,9
851,61,49,1
852,31,96,2
853,23,96,2
854,44,50,1
855,38,31,4
856,59,35,6
857,65,1,6
858,87,37,3
859,48,20,6
860,24,94,2
861,75,3,3
862,89,86,5
863,45,43,1
864,57,32,6
865,61,78,0
866,4,2,4
867,31,20,4
868,86,30,3
869,43,67,1
870,48,44,1
871,17,49,9
872,25,73,2
873,63,16,6
874,80,48,5
875,79,57,5
876,14,5,4
877,89,7,3
878,5,27,4
879,14,15,4
880,8,97,2
881,49,95,0
882,29,26,4
883,66,98,0
884,85,62,5
885,18,53,9
886,79,3,3
887,83,23,3
888,59,21,6
889,74,34,3
890,75,2,3
891,36,79,2
892,15,50,9
893,13,50,9
894,92,48,5
895,83,81,5
896,47,8,6
897,6,78,2
898,6,67,2
899,14,10,4
900,70,58,1
901,17,46,9
902,4,56,9
903,63,37,6
904,98,34,3
905,56,8,6
906,12,13,4
907,80,24,3
908,4,13,4
909,73,62,5
910,79,77,5
911,69,47,1
912,31,53,9
913,33,39,9
914,20,94,2
915,97,24,3
916,71,58,1
917,20,48,9
918,18,1,4
919,17,92,2
920,13,80,2
921,56,40,1
922,94,68,5
923,70,63,5
924,49,34,6
925,25,71,2
926,91,50,5
927,17,10,4
928,54,25,6
929,1,94,2
930,92,34,3
931,70,46,1
932,87,21,3
933,65,89,0
934,71,65,5
935,60,10,6
936,75,9,3
937,94,23,3
938,34,74,2
939,14,94,2
940,23,75,2
941,77,57,5
942,27,22,4
943,74,72,5
944,39,39,1
945,83,17,3
946,30,90,2
947,6,96,2
948,12,95,2
949,38,16,4
950,21,84,2
951,27,78,2
952,60,72,0
953,87,35,3
954,81,26,3
955,94,30,3
956,95,58,5
957,19,12,4
958,43,12,6
959,6,28,4
960,93,26,3
961,26,26,4
962,33,81,2
963,96,92,5
964,61,9,6
965,77,24,3
966,22,40,9
967,52,15,6
968,80,92,0
969,51,52,1
970,73,77,5
971,17,26,4
972,65,61,1
973,39,49,1
974,7,19,4
975,30,76,2
976,25,81,2
977,27,59,9
978,97,93,5
979,25,29,4
980,22,48,9
981,53,79,0
982,68,27,6
983,24,31,4
984,77,6,3
985,0,72,2
986,1,30,9
987,98,77,5
988,49,94,0
989,27,52,9
990,59,77,0
991,70,51,1
992,24,84,2
993,20,15,4
994,19,77,2
995,95,95,5
996,64,0,6
997,18,17,4
998,23,17,4
999,54,68,1
